uid,domainID,siteID,namedLocation,passStartTime,passEndTime,boutEndDate,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,identificationReferences,fishTotalLength,fishWeight,samplerType,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,voucherSampleCode,dnaSampleID,dnaSampleCode,identifiedBy,remarks,dataQF,barrierSubReach,publicationDate,release
ce74cdec-1ecd-43d2-8645-2152376b895a,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,27,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,103,11,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
b90e425a-73dc-41ec-ad3a-528399c76c20,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,8,SALTRU,Salmo trutta,species,NA,NA,NA,NA,100,9,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
56097804-9d58-454a-94b3-338b2f8a2a80,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,1,SALTRU,Salmo trutta,species,NA,NA,NA,NA,121,20,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
3493f051-7a32-458f-b20e-d004e07a065e,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,20,SALTRU,Salmo trutta,species,NA,NA,NA,NA,192,67,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
5ec0996c-f778-4be4-b22e-1a8dfc33a02c,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,31,SALTRU,Salmo trutta,species,NA,NA,NA,NA,114,13,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
aede185a-8277-4093-84bc-4a285fcf636c,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,17,SALTRU,Salmo trutta,species,NA,NA,NA,NA,145,29,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
a199b9ff-d841-4c10-a6fb-14ba25706f84,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,32,SALTRU,Salmo trutta,species,NA,NA,NA,NA,110,12,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
03d82224-a59b-420d-a3ff-380de33a5da5,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,35,SALTRU,Salmo trutta,species,NA,NA,NA,NA,199,72,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
fa0d7b19-9f95-45a7-8866-82af09de4c20,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,2,SALTRU,Salmo trutta,species,NA,NA,NA,NA,109,12,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
f2baa0e9-a340-4982-af03-6d8fc80ab0bd,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,3,SALTRU,Salmo trutta,species,NA,NA,NA,NA,144,30,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
9185539b-fcbe-4ca4-863d-b2dee2e1ca25,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,16,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,30,0.3,electrofisher,NA,NA,NA,young of year,both voucher and dna samples collected,FSH.BIGC.04.20190423.1.0016,A00000026742,FSH.BIGC.04.20190423.1.0016.DNA,D00000031878,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
54cf2840-9a17-4043-b867-c7a68e1f04f5,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,34,SALTRU,Salmo trutta,species,NA,NA,NA,NA,105,12,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
64594ee1-3625-45a0-b191-14bb8419e292,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,29,SALTRU,Salmo trutta,species,NA,NA,NA,NA,110,16,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
4a9f62d1-b1c7-4b40-89b7-9662b81cdf81,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,18,SALTRU,Salmo trutta,species,NA,NA,NA,NA,112,15,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
aef1dd1b-e21d-4a5e-b15b-2b5522837251,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,10,SALTRU,Salmo trutta,species,NA,NA,NA,NA,121,18,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
712ff48c-ea21-437c-b510-949c2f8eccac,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,12,SALTRU,Salmo trutta,species,NA,NA,NA,NA,94,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
96a9f932-af97-4a28-83f1-b8230a0f33a3,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,21,SALTRU,Salmo trutta,species,NA,NA,NA,NA,215,92,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
3234be9f-11f6-4aee-911d-cfe8f49884db,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,28,SALTRU,Salmo trutta,species,NA,NA,NA,NA,90,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
2d8c36d7-7970-4cec-80a1-811222675890,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T17:21:00Z,2019-04-23T19:35:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,9,SALTRU,Salmo trutta,species,NA,NA,NA,NA,95,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
d3487d28-31d4-436f-a5d4-5713a466b4a4,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,14,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,cf. genus,NA,31,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
ddea480d-d76a-4beb-9797-7cb15ac8febd,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,18,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,29,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
c328be2e-c6db-4143-b7d0-185d26371d62,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,21,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,24,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
3eb936a4-d0f6-4668-b21c-ae06b99c3d46,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,17,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,29,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
fa8da278-623c-43d7-a6d8-aaa2ddbd55be,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,20,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,33,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
3bfed290-b06c-4269-824c-29f2895fbb80,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,4,SALTRU,Salmo trutta,species,NA,NA,NA,NA,129,20,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
63fe962d-df0f-406e-bfd5-14de92458fa2,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,13,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,cf. genus,NA,26,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
a95ceb08-791f-4bff-8e6d-9f89ef3b015c,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,7,SALTRU,Salmo trutta,species,NA,NA,NA,NA,117,16,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
b68e4175-608a-46ac-9993-64ba0c57536c,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,3,SALTRU,Salmo trutta,species,NA,NA,NA,NA,191,69,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
ea2e3443-f6a3-4668-9610-e3ea29de02da,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,12,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,cf. genus,NA,28,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
725ec149-2b08-4e33-9bcf-803fcb5ebc29,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,9,SALTRU,Salmo trutta,species,NA,NA,NA,NA,108,12,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
15c05ebd-5520-4e5c-865c-c52d040beae7,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,15,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,cf. genus,NA,32,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
a348d16c-5596-4c55-b942-9f89a9c63cb0,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,1,SALTRU,Salmo trutta,species,NA,NA,NA,NA,102,10,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
18f7e1ad-5971-41d8-819c-39212a14db81,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,19,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,28,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
0151df24-a214-4ff2-b1ca-10b7fd6c7f02,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,2,SALTRU,Salmo trutta,species,NA,NA,NA,NA,242,145,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
204111cc-c204-441f-9c39-8db28d6e9c24,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,6,SALTRU,Salmo trutta,species,NA,NA,NA,NA,89,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
6d3355ad-9edf-48b4-859b-e74d81986bd5,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,11,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,cf. genus,NA,34,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
18542d83-b790-46c3-9b06-003fd7fb5d3c,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,10,SALTRU,Salmo trutta,species,NA,NA,NA,NA,103,10,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
9cfc5c50-ffbc-4e82-9b1c-06c7c6756a22,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,23,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,30,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
c0c470e2-4d9d-4812-b086-0e9066eb19a0,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,16,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,25,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
20db7216-02cc-4e0f-839b-e9013513ccd8,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,8,SALTRU,Salmo trutta,species,NA,NA,NA,NA,123,16,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
bea9f246-347b-42f3-9ed7-36b5d67f19c8,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,5,SALTRU,Salmo trutta,species,NA,NA,NA,NA,109,11,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
6537bb32-f332-4e6c-8151-19f48d028173,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T21:09:00Z,2019-04-23T23:00:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,2,22,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,31,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
7f8b3bbb-024e-4581-8095-ea25c271e52b,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,8,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,197,60,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
1fff4bec-59cd-4747-8700-eff59c7c28e9,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,14,SALTRU,Salmo trutta,species,NA,NA,NA,NA,188,57,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
5a85ed09-47c1-49a5-a1fb-f8b0b1069d52,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,4,SALTRU,Salmo trutta,species,NA,NA,NA,NA,187,62,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
365894cd-a3f0-4d92-bb1d-189f4a075e9f,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,15,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,29,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
8ea44624-ae97-4d50-99d2-b7ab9cf62787,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,6,SALTRU,Salmo trutta,species,NA,NA,NA,NA,114,13,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
d4e0c1a2-9c2c-43dc-9b5b-fa39e4b6738a,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,11,SALTRU,Salmo trutta,species,NA,NA,NA,NA,129,20,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
1c369cb1-9ffe-4ed6-b732-a089de2e2130,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,12,SALTRU,Salmo trutta,species,NA,NA,NA,NA,214,79,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
ae858590-4c86-405c-9927-e0f1da8cf6f8,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,17,OTHE,Chordata sp.,phylum,D17.BIGC.2019.MorphA,YOY Trout,NA,NA,24,0.3,electrofisher,NA,NA,NA,young of year,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
caf58e5d-8e5d-4602-a376-eefc7916ea5e,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,1,SALTRU,Salmo trutta,species,NA,NA,NA,NA,137,24,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
06c47a8f-0ff7-4c99-b635-09081e7c7600,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,5,SALTRU,Salmo trutta,species,NA,NA,NA,NA,147,29,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
a48d1e1c-2497-4cc5-b45e-4a4972dc9856,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,13,SALTRU,Salmo trutta,species,NA,NA,NA,NA,109,12,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
be08a7b4-be6a-4bf9-a684-300853878d93,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,2,SALTRU,Salmo trutta,species,NA,NA,NA,NA,91,7,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
25ffdbda-82d6-4c4f-9465-300a6e93d7ec,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,16,SALTRU,Salmo trutta,species,NA,NA,NA,NA,93,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
42e858e0-d568-4484-8059-3583d4345a25,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,7,SALTRU,Salmo trutta,species,NA,NA,NA,NA,99,9,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
3b46e76c-d8f4-4289-ae55-99c63f9fd4e9,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,3,SALTRU,Salmo trutta,species,NA,NA,NA,NA,193,68,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
3c8ebef8-92b3-469c-aa43-3172ad2c788d,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,9,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,95,9,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
e525c057-24fa-4a8a-87fc-ea415e84c742,D17,BIGC,BIGC.AOS.fish.point.04,2019-04-23T23:51:00Z,2019-04-24T01:23:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,3,10,SALTRU,Salmo trutta,species,NA,NA,NA,NA,210,87,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,0000-0001-7072-0706,NA,NA,NA,20251205T173903Z,RELEASE-2026
ac49de52-b1b4-4053-b96c-6d69769009f1,D17,BIGC,BIGC.AOS.fish.point.05,2019-04-24T16:45:00Z,2019-04-24T18:02:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,2,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,145,28,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0003-3756-1381,NA,NA,NA,20251205T173903Z,RELEASE-2026
2f5fab31-2e1c-402e-a892-6a24f046cd36,D17,BIGC,BIGC.AOS.fish.point.05,2019-04-24T16:45:00Z,2019-04-24T18:02:00Z,2019-04-25T22:55:00Z,BIGC.2019.spring,1,32,SALTRU,Salmo trutta,species,NA,NA,NA,NA,117,15,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,0000-0003-3756-1381,NA,NA,NA,20251205T173903Z,RELEASE-2026
